,z-nm,x-nm,y-nm,Trace_ID,chr,start,stop,color-channel,FOV_ID
12285,1631.1917283345206,14546.212605075592,180352.70956627672,12060_129,chr3,34706078,34711078,750nm,12
12286,1520.4998580104318,14513.99922659052,180476.01208098262,12060_129,chr3,34711078,34716078,647nm,12
12287,,,,12060_129,chr3,34716078,34721078,561nm,12
12288,1693.5491120465147,14462.921899436087,180387.76510282687,12060_129,chr3,34721078,34726078,750nm,12
12289,,,,12060_129,chr3,34726078,34731078,647nm,12
12290,1810.1111056874013,14439.459811227298,180399.10775960877,12060_129,chr3,34726078,34726078,561nm,12
12291,1975.2153520062375,14424.935396325394,180559.22714998684,12060_129,chr3,34731078,34736078,750nm,12
12292,1844.6958578628662,14496.93441072497,180532.0869377973,12060_129,chr3,34736078,34741078,647nm,12
12293,,,,12060_129,chr3,34741078,34746078,561nm,12
12294,1807.307075437357,14531.777814064353,180557.2266131914,12060_129,chr3,34746078,34751078,750nm,12
12295,1683.3565113485158,14608.457737517989,180416.9802634199,12060_129,chr3,34751078,34756078,647nm,12
12296,1800.2356502763957,14618.165044731857,180385.85546530757,12060_129,chr3,34756078,34761078,561nm,12
12297,,,,12060_129,chr3,34761078,34766078,750nm,12
12298,,,,12060_129,chr3,34766078,34771078,647nm,12
12299,1462.5594601246635,13971.556746546918,180288.23231005712,12060_129,chr3,34771078,34776078,561nm,12
12300,1716.8824443722954,14584.1881158876,180467.1579033801,12060_129,chr3,34776078,34781078,750nm,12
12301,2106.8566943702535,14439.034748579625,180675.81957651774,12060_129,chr3,34781078,34786078,647nm,12
12302,2175.4099215684164,14525.260142831637,180903.41617748042,12060_129,chr3,34786078,34791078,561nm,12
12303,2101.593584522878,14471.033672071282,180695.97002585555,12060_129,chr3,34791078,34796078,750nm,12
12304,2108.149342237792,14291.964292514695,180480.84530599046,12060_129,chr3,34796078,34801078,647nm,12
12305,,,,12060_129,chr3,34801078,34806078,561nm,12
12306,,,,12064_129,chr3,34601078,34606078,750nm,12
12307,,,,12064_129,chr3,34606078,34611078,647nm,12
12308,,,,12064_129,chr3,34611078,34616078,561nm,12
12309,,,,12064_129,chr3,34616078,34621078,750nm,12
12310,4075.424104529842,70977.989873741,180183.69023178212,12064_129,chr3,34621078,34626078,647nm,12
12311,,,,12064_129,chr3,34626078,34631078,561nm,12
12312,,,,12064_129,chr3,34631078,34636078,750nm,12
12313,,,,12064_129,chr3,34636078,34641078,647nm,12
12314,3787.3014129157177,70865.86565157925,180300.38238263445,12064_129,chr3,34641078,34646078,561nm,12
12315,3723.8611661367268,71009.08245433106,180363.1520023859,12064_129,chr3,34646078,34651078,750nm,12
12316,3714.562040988857,71033.2120027455,180217.35062029955,12064_129,chr3,34651078,34656078,647nm,12
12317,3833.683614939485,70798.80513647344,180219.2359964432,12064_129,chr3,34656078,34661078,561nm,12
12318,4295.235133889286,70905.98044280235,180237.88046407356,12064_129,chr3,34661078,34666078,750nm,12
12319,4361.403381824073,70899.33443058876,180090.76606424135,12064_129,chr3,34666078,34671078,647nm,12
12320,,,,12064_129,chr3,34671078,34676078,561nm,12
12321,3985.6611038300816,70825.03764900271,180297.05925227553,12064_129,chr3,34676078,34681078,750nm,12
12322,,,,12064_129,chr3,34681078,34686078,647nm,12
12323,4036.655108752381,71014.52964092635,180105.64360466407,12064_129,chr3,34686078,34691078,561nm,12
12324,,,,12064_129,chr3,34691078,34696078,750nm,12
12325,3925.347514226451,70883.77582536121,180539.73550204304,12064_129,chr3,34696078,34701078,647nm,12
12326,4082.16056965935,70700.93344037117,180014.65061772728,12064_129,chr3,34701078,34706078,561nm,12
12327,,,,12064_129,chr3,34706078,34711078,750nm,12
12328,,,,12064_129,chr3,34711078,34716078,647nm,12
12329,,,,12064_129,chr3,34716078,34721078,561nm,12
12330,3991.484130673446,70831.0001039814,180313.20665274124,12064_129,chr3,34721078,34726078,750nm,12
12331,4072.799870112897,70931.92832954222,180029.11458038166,12064_129,chr3,34726078,34731078,647nm,12
12332,,,,12064_129,chr3,34726078,34726078,561nm,12
12333,,,,12064_129,chr3,34731078,34736078,750nm,12
12334,,,,12064_129,chr3,34736078,34741078,647nm,12
12335,,,,12064_129,chr3,34741078,34746078,561nm,12
12336,3776.899684620827,70864.40364286366,179827.96698696865,12064_129,chr3,34746078,34751078,750nm,12
12337,,,,12064_129,chr3,34751078,34756078,647nm,12
12338,,,,12064_129,chr3,34756078,34761078,561nm,12
12339,3610.114594346557,70699.53454582658,179887.14322843077,12064_129,chr3,34761078,34766078,750nm,12
12340,3599.769375472814,70737.05909652062,179725.51958315948,12064_129,chr3,34766078,34771078,647nm,12
12341,4154.267814469349,70826.11183303657,180143.72242756098,12064_129,chr3,34771078,34776078,561nm,12
12342,4074.35124883098,70891.04875608803,180463.59177879774,12064_129,chr3,34776078,34781078,750nm,12
12343,3612.960868196361,70732.37496522501,179800.30742857582,12064_129,chr3,34781078,34786078,647nm,12
12344,3643.7687092544115,70635.25873082048,179829.97364345685,12064_129,chr3,34786078,34791078,561nm,12
12345,4235.984214164062,70481.31576667445,179484.03820408662,12064_129,chr3,34791078,34796078,750nm,12
12346,4331.324121140672,70311.72883784583,180287.55455927664,12064_129,chr3,34796078,34801078,647nm,12
12347,4194.055136939779,70852.47350816664,180151.17507605304,12064_129,chr3,34801078,34806078,561nm,12
12348,6559.290558484032,22813.770086829023,189413.01011052824,12072_129,chr3,34601078,34606078,750nm,12
12349,,,,12072_129,chr3,34606078,34611078,647nm,12
12350,,,,12072_129,chr3,34611078,34616078,561nm,12
12351,,,,12072_129,chr3,34616078,34621078,750nm,12
12352,,,,12072_129,chr3,34621078,34626078,647nm,12
12353,,,,12072_129,chr3,34626078,34631078,561nm,12
12354,5581.311823861474,22603.969558626144,189847.198627927,12072_129,chr3,34631078,34636078,750nm,12
12355,5679.570503705959,22691.84962058034,189725.36659441752,12072_129,chr3,34636078,34641078,647nm,12
12356,,,,12072_129,chr3,34641078,34646078,561nm,12
12357,,,,12072_129,chr3,34646078,34651078,750nm,12
12358,5834.034274959828,22726.07607569656,189678.44530299868,12072_129,chr3,34651078,34656078,647nm,12
12359,,,,12072_129,chr3,34656078,34661078,561nm,12
12360,5970.58911496704,22376.31147457107,189929.85412900712,12072_129,chr3,34661078,34666078,750nm,12
12361,6310.557385039835,22259.267593111195,189945.7440717466,12072_129,chr3,34666078,34671078,647nm,12
12362,6225.582801088313,22333.97488355159,189990.1185293902,12072_129,chr3,34671078,34676078,561nm,12
12363,6250.970023235235,22243.08205261951,190138.86042071602,12072_129,chr3,34676078,34681078,750nm,12
12364,6288.738770656197,22190.48031770143,189988.0880317177,12072_129,chr3,34681078,34686078,647nm,12
12365,6218.68502685041,22287.219520019975,189992.69691829578,12072_129,chr3,34686078,34691078,561nm,12
12366,6343.07730092664,22162.048387944324,190041.1759842161,12072_129,chr3,34691078,34696078,750nm,12
12367,6273.298011443958,22202.46891777341,189979.39336430043,12072_129,chr3,34696078,34701078,647nm,12
12368,6109.228077903223,22317.680873269193,189953.07744398518,12072_129,chr3,34701078,34706078,561nm,12
12369,6136.9143986265235,22199.24512583183,190005.5957504507,12072_129,chr3,34706078,34711078,750nm,12
12370,,,,12072_129,chr3,34711078,34716078,647nm,12
12371,,,,12072_129,chr3,34716078,34721078,561nm,12
12372,6146.832383887796,22170.166909125674,189846.7182544784,12072_129,chr3,34721078,34726078,750nm,12
12373,,,,12072_129,chr3,34726078,34731078,647nm,12
12374,,,,12072_129,chr3,34726078,34726078,561nm,12
12375,,,,12072_129,chr3,34731078,34736078,750nm,12
12376,,,,12072_129,chr3,34736078,34741078,647nm,12
12377,,,,12072_129,chr3,34741078,34746078,561nm,12
12378,6100.824101173651,22401.852249217365,189958.250069472,12072_129,chr3,34746078,34751078,750nm,12
12379,6145.491470252443,22358.90824714118,189954.37170180673,12072_129,chr3,34751078,34756078,647nm,12
12380,5638.764182336622,22686.67837375224,189822.62428663476,12072_129,chr3,34756078,34761078,561nm,12
12381,5896.683827870561,22545.089465847206,189815.3619928827,12072_129,chr3,34761078,34766078,750nm,12
12382,6089.293047749174,22516.384487282525,189858.1947353145,12072_129,chr3,34766078,34771078,647nm,12
12383,,,,12072_129,chr3,34771078,34776078,561nm,12
12384,5936.551334438779,22386.009868548714,189805.17239872197,12072_129,chr3,34776078,34781078,750nm,12
12385,6072.396645126656,22290.721844644006,189958.64102522263,12072_129,chr3,34781078,34786078,647nm,12
12386,5988.6030356401425,22320.534766288107,190002.63635963353,12072_129,chr3,34786078,34791078,561nm,12
12387,5949.281964331825,22275.899194798592,190069.05852169162,12072_129,chr3,34791078,34796078,750nm,12
12388,6020.341844359774,22181.751929308895,189987.41938527735,12072_129,chr3,34796078,34801078,647nm,12
12389,6294.951511710498,22332.517605278597,189622.62260392876,12072_129,chr3,34801078,34806078,561nm,12
12390,8906.295912355528,71378.53461491963,188679.366361846,12075_129,chr3,34601078,34606078,750nm,12
12391,8843.745443500842,71395.99152481603,188481.86332750905,12075_129,chr3,34606078,34611078,647nm,12
12392,,,,12075_129,chr3,34611078,34616078,561nm,12
12393,8852.97612453769,71247.16800853761,188610.5913378215,12075_129,chr3,34616078,34621078,750nm,12
12394,,,,12075_129,chr3,34621078,34626078,647nm,12
12395,,,,12075_129,chr3,34626078,34631078,561nm,12
12396,8619.394847495107,71418.61577869867,188609.07328225227,12075_129,chr3,34631078,34636078,750nm,12
12397,8767.145331323509,71437.29675423229,188808.4793730199,12075_129,chr3,34636078,34641078,647nm,12
12398,8689.719703545003,71367.83797350709,188780.35152104127,12075_129,chr3,34641078,34646078,561nm,12
12399,8452.871886224844,71328.67827748226,188858.55955090115,12075_129,chr3,34646078,34651078,750nm,12
12400,8556.59152686068,71133.83191478527,188961.4068957451,12075_129,chr3,34651078,34656078,647nm,12
12401,8885.341853962165,71275.01974809535,188802.48438642416,12075_129,chr3,34656078,34661078,561nm,12
12402,,,,12075_129,chr3,34661078,34666078,750nm,12
12403,,,,12075_129,chr3,34666078,34671078,647nm,12
12404,,,,12075_129,chr3,34671078,34676078,561nm,12
12405,9103.86959808211,71649.33677565363,188661.3964318085,12075_129,chr3,34676078,34681078,750nm,12
12406,9161.570748900494,71609.20107573492,188668.1275837231,12075_129,chr3,34681078,34686078,647nm,12
12407,8926.576952841246,71669.1437723758,188585.27955817775,12075_129,chr3,34686078,34691078,561nm,12
12408,9001.914819169746,71266.10511572938,188986.46192751854,12075_129,chr3,34691078,34696078,750nm,12
12409,,,,12075_129,chr3,34696078,34701078,647nm,12
12410,8694.27956907103,71273.33998722768,188839.9847242413,12075_129,chr3,34701078,34706078,561nm,12
12411,8611.667568510806,71318.51939616769,188944.09894571162,12075_129,chr3,34706078,34711078,750nm,12
12412,8596.816667572188,71267.06912413098,189101.01487924997,12075_129,chr3,34711078,34716078,647nm,12
12413,8677.68946556073,71397.59242992231,188913.14978327596,12075_129,chr3,34716078,34721078,561nm,12
12414,,,,12075_129,chr3,34721078,34726078,750nm,12
12415,,,,12075_129,chr3,34726078,34731078,647nm,12
12416,,,,12075_129,chr3,34726078,34726078,561nm,12
12417,,,,12075_129,chr3,34731078,34736078,750nm,12
12418,9095.869729083382,71557.14642164498,188689.97896729133,12075_129,chr3,34736078,34741078,647nm,12
12419,,,,12075_129,chr3,34741078,34746078,561nm,12
12420,,,,12075_129,chr3,34746078,34751078,750nm,12
12421,,,,12075_129,chr3,34751078,34756078,647nm,12
12422,,,,12075_129,chr3,34756078,34761078,561nm,12
12423,,,,12075_129,chr3,34761078,34766078,750nm,12
12424,,,,12075_129,chr3,34766078,34771078,647nm,12
12425,8823.204565261649,71360.42992234818,188756.47727263818,12075_129,chr3,34771078,34776078,561nm,12
12426,8812.847837840663,71412.14408370358,188756.81173135588,12075_129,chr3,34776078,34781078,750nm,12
12427,8543.044363590348,71262.5019468742,188655.38642965557,12075_129,chr3,34781078,34786078,647nm,12
12428,,,,12075_129,chr3,34786078,34791078,561nm,12
12429,8723.47101085768,71288.32814288676,188856.30924367582,12075_129,chr3,34791078,34796078,750nm,12
12430,8733.2691714567,71276.89918780712,188822.78148859853,12075_129,chr3,34796078,34801078,647nm,12
12431,8813.984249260313,71229.08187279629,188737.68183089458,12075_129,chr3,34801078,34806078,561nm,12
12432,2556.1111567195026,172708.94200952677,190560.27691443317,12076_129,chr3,34601078,34606078,750nm,12
12433,2613.371695361652,172564.30512965177,190567.49165621804,12076_129,chr3,34606078,34611078,647nm,12
12434,,,,12076_129,chr3,34611078,34616078,561nm,12
12435,2432.1554913255272,172520.94563262517,190488.0022106181,12076_129,chr3,34616078,34621078,750nm,12
12436,,,,12076_129,chr3,34621078,34626078,647nm,12
12437,,,,12076_129,chr3,34626078,34631078,561nm,12
12438,2232.815365671585,172534.0579969174,190541.81138464969,12076_129,chr3,34631078,34636078,750nm,12
12439,2214.950191991926,172410.98440191834,190579.81259911216,12076_129,chr3,34636078,34641078,647nm,12
12440,2318.877013951705,172380.06300772363,190623.26311694653,12076_129,chr3,34641078,34646078,561nm,12
12441,,,,12076_129,chr3,34646078,34651078,750nm,12
12442,,,,12076_129,chr3,34651078,34656078,647nm,12
12443,,,,12076_129,chr3,34656078,34661078,561nm,12
12444,2250.229257047538,172172.72186399612,190572.92009623646,12076_129,chr3,34661078,34666078,750nm,12
12445,2519.2322699670895,172096.05143003905,190661.43859364119,12076_129,chr3,34666078,34671078,647nm,12
12446,2556.992011959403,172155.6206229799,190629.38780216876,12076_129,chr3,34671078,34676078,561nm,12
12447,,,,12076_129,chr3,34676078,34681078,750nm,12
12448,,,,12076_129,chr3,34681078,34686078,647nm,12
12449,2432.9235659699557,172218.9187967492,190716.35010146833,12076_129,chr3,34686078,34691078,561nm,12
12450,2420.4073536317014,172331.2000042207,190881.4969424068,12076_129,chr3,34691078,34696078,750nm,12
12451,2454.2443281306373,172169.74051618372,190872.0456647168,12076_129,chr3,34696078,34701078,647nm,12
12452,2207.0260098158615,172470.15885927464,190752.4570237932,12076_129,chr3,34701078,34706078,561nm,12
12453,2419.6666854977752,172163.62118619998,190793.72791580154,12076_129,chr3,34706078,34711078,750nm,12
12454,2100.1033027113094,172463.94065971655,190749.23559601558,12076_129,chr3,34711078,34716078,647nm,12
12455,2080.0053886953688,172536.03074139677,190699.6230736967,12076_129,chr3,34716078,34721078,561nm,12
12456,2300.3407440600936,172394.43474046583,190678.4438099927,12076_129,chr3,34721078,34726078,750nm,12
12457,2405.118024039968,172641.63656844155,190346.5380344295,12076_129,chr3,34726078,34731078,647nm,12
12458,2294.1245920640267,172452.1306615988,190829.41634886808,12076_129,chr3,34726078,34726078,561nm,12
12459,2274.611717755562,172416.2946978464,190798.3442162968,12076_129,chr3,34731078,34736078,750nm,12
12460,2211.1816154794565,172379.14961496898,190749.70169184817,12076_129,chr3,34736078,34741078,647nm,12
12461,,,,12076_129,chr3,34741078,34746078,561nm,12
12462,2275.976493429532,172363.5588870391,190649.3828980335,12076_129,chr3,34746078,34751078,750nm,12
12463,,,,12076_129,chr3,34751078,34756078,647nm,12
12464,,,,12076_129,chr3,34756078,34761078,561nm,12
12465,2122.5995773774935,172429.4742752752,190708.33750441307,12076_129,chr3,34761078,34766078,750nm,12
12466,2101.959480985243,172364.41694087035,190713.2383120118,12076_129,chr3,34766078,34771078,647nm,12
12467,2268.058473422136,172294.08351692403,190482.38974452164,12076_129,chr3,34771078,34776078,561nm,12
12468,2247.516730893585,172352.92036639937,190367.7987974284,12076_129,chr3,34776078,34781078,750nm,12
12469,2229.7305501363758,172204.52218376225,190431.55020570688,12076_129,chr3,34781078,34786078,647nm,12
12470,2354.3561535989716,172310.92299512564,190316.51737056285,12076_129,chr3,34786078,34791078,561nm,12
12471,,,,12076_129,chr3,34791078,34796078,750nm,12
12472,2361.4090624780624,172694.49951854916,190729.44100112724,12076_129,chr3,34796078,34801078,647nm,12
12473,2377.807259676125,172772.393065919,190711.03943731845,12076_129,chr3,34801078,34806078,561nm,12
12474,,,,12081_129,chr3,34601078,34606078,750nm,12
12475,5239.920629710944,204689.6605608679,198775.05250622265,12081_129,chr3,34606078,34611078,647nm,12
12476,5294.670196577285,204882.55753501542,199052.3548340479,12081_129,chr3,34611078,34616078,561nm,12
12477,5371.787765303075,204740.89258852004,199314.46763643707,12081_129,chr3,34616078,34621078,750nm,12
12478,,,,12081_129,chr3,34621078,34626078,647nm,12
12479,,,,12081_129,chr3,34626078,34631078,561nm,12
12480,,,,12081_129,chr3,34631078,34636078,750nm,12
12481,5197.331503806149,204503.43297579506,198841.20968616204,12081_129,chr3,34636078,34641078,647nm,12
12482,,,,12081_129,chr3,34641078,34646078,561nm,12
12483,5357.041319109009,204581.4965615551,198844.0080137273,12081_129,chr3,34646078,34651078,750nm,12
12484,,,,12081_129,chr3,34651078,34656078,647nm,12
12485,,,,12081_129,chr3,34656078,34661078,561nm,12
12486,,,,12081_129,chr3,34661078,34666078,750nm,12
12487,4862.022081283341,204573.80974159727,198995.31357405215,12081_129,chr3,34666078,34671078,647nm,12
